timestamp,demand_mw,area,feeder
2023-10-16 06:00:00,827.32,North Delhi,TPDDL-North
2023-10-16 06:00:00,762.31,West Delhi,BRPL-West
2023-10-16 06:00:00,550.37,East Delhi,BYPL-East
2023-10-16 06:00:00,264.15,Central Delhi,NDMC-Central
2023-10-16 07:00:00,1131.6,South Delhi,BRPL-South
2023-10-16 07:00:00,893.53,North Delhi,TPDDL-North
2023-10-16 07:00:00,834.64,West Delhi,BRPL-West
2023-10-16 07:00:00,633.26,East Delhi,BYPL-East
2023-10-16 07:00:00,300.81,Central Delhi,NDMC-Central
2023-10-16 08:00:00,1206.07,South Delhi,BRPL-South
2023-10-16 08:00:00,966.09,North Delhi,TPDDL-North
2023-10-16 08:00:00,889.79,West Delhi,BRPL-West
2023-10-16 08:00:00,630.86,East Delhi,BYPL-East
2023-10-16 08:00:00,303.99,Central Delhi,NDMC-Central
2023-10-16 09:00:00,1291.32,South Delhi,BRPL-South
2023-10-16 09:00:00,1043.45,North Delhi,TPDDL-North
2023-10-16 09:00:00,920.61,West Delhi,BRPL-West
2023-10-16 09:00:00,641.77,East Delhi,BYPL-East
2023-10-16 09:00:00,339.52,Central Delhi,NDMC-Central
2023-10-16 10:00:00,1263.34,South Delhi,BRPL-South
2023-10-16 10:00:00,1015.59,North Delhi,TPDDL-North
2023-10-16 10:00:00,940.38,West Delhi,BRPL-West
2023-10-16 10:00:00,667.72,East Delhi,BYPL-East
2023-10-16 10:00:00,341.76,Central Delhi,NDMC-Central
2023-10-16 11:00:00,1299.08,South Delhi,BRPL-South
2023-10-16 11:00:00,1075.1,North Delhi,TPDDL-North
2023-10-16 11:00:00,971.25,West Delhi,BRPL-West
2023-10-16 11:00:00,692.33,East Delhi,BYPL-East
2023-10-16 11:00:00,344.75,Central Delhi,NDMC-Central
2023-10-16 12:00:00,1372.66,South Delhi,BRPL-South
2023-10-16 12:00:00,1107.24,North Delhi,TPDDL-North
2023-10-16 12:00:00,1012.65,West Delhi,BRPL-West
2023-10-16 12:00:00,714.14,East Delhi,BYPL-East
2023-10-16 12:00:00,321.54,Central Delhi,NDMC-Central
2023-10-16 13:00:00,1390.89,South Delhi,BRPL-South
2023-10-16 13:00:00,1102.1,North Delhi,TPDDL-North
2023-10-16 13:00:00,1022.95,West Delhi,BRPL-West
2023-10-16 13:00:00,721.74,East Delhi,BYPL-East
2023-10-16 13:00:00,363.19,Central Delhi,NDMC-Central
2023-10-16 14:00:00,1357.14,South Delhi,BRPL-South
2023-10-16 14:00:00,1063.69,North Delhi,TPDDL-North
2023-10-16 14:00:00,1018.46,West Delhi,BRPL-West
2023-10-16 14:00:00,710.7,East Delhi,BYPL-East
2023-10-16 14:00:00,371.09,Central Delhi,NDMC-Central
2023-10-16 15:00:00,1345.56,South Delhi,BRPL-South
2023-10-16 15:00:00,1079.89,North Delhi,TPDDL-North
2023-10-16 15:00:00,967.17,West Delhi,BRPL-West
2023-10-16 15:00:00,711.05,East Delhi,BYPL-East
2023-10-16 15:00:00,372.57,Central Delhi,NDMC-Central
2023-10-16 16:00:00,1287.33,South Delhi,BRPL-South
2023-10-16 16:00:00,1041.96,North Delhi,TPDDL-North
2023-10-16 16:00:00,942.95,West Delhi,BRPL-West
2023-10-16 16:00:00,696.21,East Delhi,BYPL-East
2023-10-16 16:00:00,335.16,Central Delhi,NDMC-Central
2023-10-16 17:00:00,1360.26,South Delhi,BRPL-South
2023-10-16 17:00:00,1092.84,North Delhi,TPDDL-North
2023-10-16 17:00:00,1005.3,West Delhi,BRPL-West
2023-10-16 17:00:00,737.38,East Delhi,BYPL-East
2023-10-16 17:00:00,347.21,Central Delhi,NDMC-Central
2023-10-16 18:00:00,1450.08,South Delhi,BRPL-South
2023-10-16 18:00:00,1164.19,North Delhi,TPDDL-North
2023-10-16 18:00:00,1016.83,West Delhi,BRPL-West
2023-10-16 18:00:00,758.35,East Delhi,BYPL-East
2023-10-16 18:00:00,402.7,Central Delhi,NDMC-Central
2023-10-16 19:00:00,1506.05,South Delhi,BRPL-South
2023-10-16 19:00:00,1208.41,North Delhi,TPDDL-North
2023-10-16 19:00:00,1085.57,West Delhi,BRPL-West
2023-10-16 19:00:00,803.18,East Delhi,BYPL-East
2023-10-16 19:00:00,407.06,Central Delhi,NDMC-Central
2023-10-16 20:00:00,1454.79,South Delhi,BRPL-South
2023-10-16 20:00:00,1167.84,North Delhi,TPDDL-North
2023-10-16 20:00:00,1054.08,West Delhi,BRPL-West
2023-10-16 20:00:00,788.25,East Delhi,BYPL-East
2023-10-16 20:00:00,367.99,Central Delhi,NDMC-Central
2023-10-16 21:00:00,1370.57,South Delhi,BRPL-South
2023-10-16 21:00:00,1092.62,North Delhi,TPDDL-North
2023-10-16 21:00:00,990.32,West Delhi,BRPL-West
2023-10-16 21:00:00,699.83,East Delhi,BYPL-East
2023-10-16 21:00:00,362.06,Central Delhi,NDMC-Central
2023-10-16 22:00:00,1188.84,South Delhi,BRPL-South
2023-10-16 22:00:00,937.56,North Delhi,TPDDL-North
2023-10-16 22:00:00,840.27,West Delhi,BRPL-West
2023-10-16 22:00:00,609.45,East Delhi,BYPL-East
2023-10-16 22:00:00,308.7,Central Delhi,NDMC-Central
2023-10-16 23:00:00,1075.29,South Delhi,BRPL-South
2023-10-16 23:00:00,862.82,North Delhi,TPDDL-North
2023-10-16 23:00:00,813.24,West Delhi,BRPL-West
2023-10-16 23:00:00,599.44,East Delhi,BYPL-East
2023-10-16 23:00:00,295.55,Central Delhi,NDMC-Central
2023-10-17 00:00:00,898.04,South Delhi,BRPL-South
2023-10-17 00:00:00,733.98,North Delhi,TPDDL-North
2023-10-17 00:00:00,660.65,West Delhi,BRPL-West
2023-10-17 00:00:00,497.73,East Delhi,BYPL-East
2023-10-17 00:00:00,256.55,Central Delhi,NDMC-Central
2023-10-17 01:00:00,950.68,South Delhi,BRPL-South
2023-10-17 01:00:00,760.21,North Delhi,TPDDL-North
2023-10-17 01:00:00,677.99,West Delhi,BRPL-West
2023-10-17 01:00:00,510.22,East Delhi,BYPL-East
2023-10-17 01:00:00,254.25,Central Delhi,NDMC-Central
2023-10-17 02:00:00,979.12,South Delhi,BRPL-South
2023-10-17 02:00:00,763.27,North Delhi,TPDDL-North
2023-10-17 02:00:00,679.41,West Delhi,BRPL-West
2023-10-17 02:00:00,534.1,East Delhi,BYPL-East
2023-10-17 02:00:00,244.2,Central Delhi,NDMC-Central
2023-10-17 03:00:00,1004.06,South Delhi,BRPL-South
2023-10-17 03:00:00,795.27,North Delhi,TPDDL-North
2023-10-17 03:00:00,730.3,West Delhi,BRPL-West
2023-10-17 03:00:00,556.35,East Delhi,BYPL-East
2023-10-17 03:00:00,280.54,Central Delhi,NDMC-Central
2023-10-17 04:00:00,941.14,South Delhi,BRPL-South
2023-10-17 04:00:00,782.08,North Delhi,TPDDL-North
2023-10-17 04:00:00,694.03,West Delhi,BRPL-West
2023-10-17 04:00:00,526.42,East Delhi,BYPL-East
2023-10-17 04:00:00,248.46,Central Delhi,NDMC-Central
2023-10-17 05:00:00,960.78,South Delhi,BRPL-South
2023-10-17 05:00:00,791.59,North Delhi,TPDDL-North
2023-10-17 05:00:00,685.1,West Delhi,BRPL-West
2023-10-17 05:00:00,528.59,East Delhi,BYPL-East
2023-10-17 05:00:00,263.9,Central Delhi,NDMC-Central
2023-10-17 06:00:00,1053.03,South Delhi,BRPL-South
2023-10-17 06:00:00,855.1,North Delhi,TPDDL-North
2023-10-17 06:00:00,770.55,West Delhi,BRPL-West
2023-10-17 06:00:00,558.46,East Delhi,BYPL-East
2023-10-17 06:00:00,283.56,Central Delhi,NDMC-Central
2023-10-17 07:00:00,1154.71,South Delhi,BRPL-South
2023-10-17 07:00:00,949.43,North Delhi,TPDDL-North
2023-10-17 07:00:00,861.28,West Delhi,BRPL-West
2023-10-17 07:00:00,624.64,East Delhi,BYPL-East
2023-10-17 07:00:00,291.07,Central Delhi,NDMC-Central
2023-10-17 08:00:00,1181.62,South Delhi,BRPL-South
2023-10-17 08:00:00,922.18,North Delhi,TPDDL-North
2023-10-17 08:00:00,878.03,West Delhi,BRPL-West
2023-10-17 08:00:00,612.24,East Delhi,BYPL-East
2023-10-17 08:00:00,322.0,Central Delhi,NDMC-Central
2023-10-17 09:00:00,1271.02,South Delhi,BRPL-South
2023-10-17 09:00:00,1010.6,North Delhi,TPDDL-North
2023-10-17 09:00:00,945.5,West Delhi,BRPL-West
2023-10-17 09:00:00,693.6,East Delhi,BYPL-East
2023-10-17 09:00:00,336.7,Central Delhi,NDMC-Central
2023-10-17 10:00:00,1306.84,South Delhi,BRPL-South
2023-10-17 10:00:00,1025.3,North Delhi,TPDDL-North
2023-10-17 10:00:00,963.89,West Delhi,BRPL-West
2023-10-17 10:00:00,692.37,East Delhi,BYPL-East
2023-10-17 10:00:00,309.22,Central Delhi,NDMC-Central
2023-10-17 11:00:00,1301.32,South Delhi,BRPL-South
2023-10-17 11:00:00,1042.91,North Delhi,TPDDL-North
2023-10-17 11:00:00,969.2,West Delhi,BRPL-West
2023-10-17 11:00:00,706.46,East Delhi,BYPL-East
2023-10-17 11:00:00,341.27,Central Delhi,NDMC-Central
2023-10-17 12:00:00,1376.54,South Delhi,BRPL-South
2023-10-17 12:00:00,1096.25,North Delhi,TPDDL-North
2023-10-17 12:00:00,1011.37,West Delhi,BRPL-West
2023-10-17 12:00:00,753.15,East Delhi,BYPL-East
2023-10-17 12:00:00,335.28,Central Delhi,NDMC-Central
2023-10-17 13:00:00,1397.68,South Delhi,BRPL-South
2023-10-17 13:00:00,1113.86,North Delhi,TPDDL-North
2023-10-17 13:00:00,1025.72,West Delhi,BRPL-West
2023-10-17 13:00:00,737.06,East Delhi,BYPL-East
2023-10-17 13:00:00,359.58,Central Delhi,NDMC-Central
2023-10-17 14:00:00,1387.84,South Delhi,BRPL-South
2023-10-17 14:00:00,1079.59,North Delhi,TPDDL-North
2023-10-17 14:00:00,1026.11,West Delhi,BRPL-West
2023-10-17 14:00:00,746.83,East Delhi,BYPL-East
2023-10-17 14:00:00,347.18,Central Delhi,NDMC-Central
2023-10-17 15:00:00,1348.88,South Delhi,BRPL-South
2023-10-17 15:00:00,1047.6,North Delhi,TPDDL-North
2023-10-17 15:00:00,986.63,West Delhi,BRPL-West
2023-10-17 15:00:00,704.31,East Delhi,BYPL-East
2023-10-17 15:00:00,365.35,Central Delhi,NDMC-Central
2023-10-17 16:00:00,1287.97,South Delhi,BRPL-South
2023-10-17 16:00:00,1014.22,North Delhi,TPDDL-North
2023-10-17 16:00:00,923.82,West Delhi,BRPL-West
2023-10-17 16:00:00,667.74,East Delhi,BYPL-East
2023-10-17 16:00:00,352.4,Central Delhi,NDMC-Central
2023-10-17 17:00:00,1377.33,South Delhi,BRPL-South
2023-10-17 17:00:00,1092.34,North Delhi,TPDDL-North
2023-10-17 17:00:00,977.59,West Delhi,BRPL-West
2023-10-17 17:00:00,726.48,East Delhi,BYPL-East
2023-10-17 17:00:00,363.75,Central Delhi,NDMC-Central
2023-10-17 18:00:00,1425.43,South Delhi,BRPL-South
2023-10-17 18:00:00,1148.38,North Delhi,TPDDL-North
2023-10-17 18:00:00,1062.15,West Delhi,BRPL-West
2023-10-17 18:00:00,776.43,East Delhi,BYPL-East
2023-10-17 18:00:00,415.92,Central Delhi,NDMC-Central
2023-10-17 19:00:00,1498.48,South Delhi,BRPL-South
2023-10-17 19:00:00,1183.04,North Delhi,TPDDL-North
2023-10-17 19:00:00,1121.06,West Delhi,BRPL-West
2023-10-17 19:00:00,781.39,East Delhi,BYPL-East
2023-10-17 19:00:00,424.97,Central Delhi,NDMC-Central
2023-10-17 20:00:00,1483.94,South Delhi,BRPL-South
2023-10-17 20:00:00,1212.12,North Delhi,TPDDL-North
2023-10-17 20:00:00,1103.71,West Delhi,BRPL-West
2023-10-17 20:00:00,791.53,East Delhi,BYPL-East
2023-10-17 20:00:00,396.82,Central Delhi,NDMC-Central
2023-10-17 21:00:00,1389.08,South Delhi,BRPL-South
2023-10-17 21:00:00,1129.35,North Delhi,TPDDL-North
2023-10-17 21:00:00,1023.26,West Delhi,BRPL-West
2023-10-17 21:00:00,726.41,East Delhi,BYPL-East
2023-10-17 21:00:00,380.13,Central Delhi,NDMC-Central
2023-10-17 22:00:00,1149.82,South Delhi,BRPL-South
2023-10-17 22:00:00,920.14,North Delhi,TPDDL-North
2023-10-17 22:00:00,857.33,West Delhi,BRPL-West
2023-10-17 22:00:00,642.89,East Delhi,BYPL-East
2023-10-17 22:00:00,311.43,Central Delhi,NDMC-Central
2023-10-17 23:00:00,1070.9,South Delhi,BRPL-South
2023-10-17 23:00:00,877.62,North Delhi,TPDDL-North
2023-10-17 23:00:00,790.08,West Delhi,BRPL-West
2023-10-17 23:00:00,569.18,East Delhi,BYPL-East
2023-10-17 23:00:00,302.63,Central Delhi,NDMC-Central
2023-10-18 00:00:00,925.07,South Delhi,BRPL-South
2023-10-18 00:00:00,729.12,North Delhi,TPDDL-North
2023-10-18 00:00:00,687.47,West Delhi,BRPL-West
2023-10-18 00:00:00,483.94,East Delhi,BYPL-East
2023-10-18 00:00:00,231.37,Central Delhi,NDMC-Central
2023-10-18 01:00:00,940.55,South Delhi,BRPL-South
2023-10-18 01:00:00,749.64,North Delhi,TPDDL-North
2023-10-18 01:00:00,715.09,West Delhi,BRPL-West
2023-10-18 01:00:00,483.63,East Delhi,BYPL-East
2023-10-18 01:00:00,266.58,Central Delhi,NDMC-Central
2023-10-18 02:00:00,976.74,South Delhi,BRPL-South
2023-10-18 02:00:00,785.87,North Delhi,TPDDL-North
2023-10-18 02:00:00,713.98,West Delhi,BRPL-West
2023-10-18 02:00:00,529.26,East Delhi,BYPL-East
2023-10-18 02:00:00,277.49,Central Delhi,NDMC-Central
2023-10-18 03:00:00,987.82,South Delhi,BRPL-South
2023-10-18 03:00:00,799.15,North Delhi,TPDDL-North
2023-10-18 03:00:00,737.48,West Delhi,BRPL-West
2023-10-18 03:00:00,502.46,East Delhi,BYPL-East
2023-10-18 03:00:00,259.29,Central Delhi,NDMC-Central
2023-10-18 04:00:00,973.64,South Delhi,BRPL-South
2023-10-18 04:00:00,772.31,North Delhi,TPDDL-North
2023-10-18 04:00:00,725.56,West Delhi,BRPL-West
2023-10-18 04:00:00,521.78,East Delhi,BYPL-East
2023-10-18 04:00:00,261.4,Central Delhi,NDMC-Central
2023-10-18 05:00:00,1005.18,South Delhi,BRPL-South
2023-10-18 05:00:00,771.3,North Delhi,TPDDL-North
2023-10-18 05:00:00,722.16,West Delhi,BRPL-West
2023-10-18 05:00:00,526.6,East Delhi,BYPL-East
2023-10-18 05:00:00,234.08,Central Delhi,NDMC-Central
2023-10-18 06:00:00,1103.03,South Delhi,BRPL-South
2023-10-18 06:00:00,877.27,North Delhi,TPDDL-North
2023-10-18 06:00:00,817.87,West Delhi,BRPL-West
2023-10-18 06:00:00,582.56,East Delhi,BYPL-East
2023-10-18 06:00:00,304.87,Central Delhi,NDMC-Central
2023-10-18 07:00:00,1107.97,South Delhi,BRPL-South
2023-10-18 07:00:00,879.32,North Delhi,TPDDL-North
2023-10-18 07:00:00,806.51,West Delhi,BRPL-West
2023-10-18 07:00:00,571.74,East Delhi,BYPL-East
2023-10-18 07:00:00,288.91,Central Delhi,NDMC-Central
2023-10-18 08:00:00,1192.52,South Delhi,BRPL-South
2023-10-18 08:00:00,973.06,North Delhi,TPDDL-North
2023-10-18 08:00:00,910.64,West Delhi,BRPL-West
2023-10-18 08:00:00,623.81,East Delhi,BYPL-East
2023-10-18 08:00:00,329.92,Central Delhi,NDMC-Central
2023-10-18 09:00:00,1274.96,South Delhi,BRPL-South
2023-10-18 09:00:00,1027.52,North Delhi,TPDDL-North
2023-10-18 09:00:00,942.21,West Delhi,BRPL-West
2023-10-18 09:00:00,687.04,East Delhi,BYPL-East
2023-10-18 09:00:00,325.17,Central Delhi,NDMC-Central
2023-10-18 10:00:00,1318.2,South Delhi,BRPL-South
2023-10-18 10:00:00,1062.49,North Delhi,TPDDL-North
2023-10-18 10:00:00,984.0,West Delhi,BRPL-West
2023-10-18 10:00:00,673.57,East Delhi,BYPL-East
2023-10-18 10:00:00,360.65,Central Delhi,NDMC-Central
2023-10-18 11:00:00,1346.19,South Delhi,BRPL-South
2023-10-18 11:00:00,1052.71,North Delhi,TPDDL-North
2023-10-18 11:00:00,990.03,West Delhi,BRPL-West
2023-10-18 11:00:00,693.99,East Delhi,BYPL-East
2023-10-18 11:00:00,360.94,Central Delhi,NDMC-Central
2023-10-18 12:00:00,1369.52,South Delhi,BRPL-South
2023-10-18 12:00:00,1082.0,North Delhi,TPDDL-North
2023-10-18 12:00:00,1000.49,West Delhi,BRPL-West
2023-10-18 12:00:00,745.5,East Delhi,BYPL-East
2023-10-18 12:00:00,388.14,Central Delhi,NDMC-Central
2023-10-18 13:00:00,1428.62,South Delhi,BRPL-South
2023-10-18 13:00:00,1140.34,North Delhi,TPDDL-North
2023-10-18 13:00:00,1048.59,West Delhi,BRPL-West
2023-10-18 13:00:00,786.64,East Delhi,BYPL-East
2023-10-18 13:00:00,386.67,Central Delhi,NDMC-Central
2023-10-18 14:00:00,1363.29,South Delhi,BRPL-South
2023-10-18 14:00:00,1091.54,North Delhi,TPDDL-North
2023-10-18 14:00:00,1008.57,West Delhi,BRPL-West
2023-10-18 14:00:00,718.02,East Delhi,BYPL-East
2023-10-18 14:00:00,355.25,Central Delhi,NDMC-Central
2023-10-18 15:00:00,1326.39,South Delhi,BRPL-South
2023-10-18 15:00:00,1075.48,North Delhi,TPDDL-North
2023-10-18 15:00:00,987.76,West Delhi,BRPL-West
2023-10-18 15:00:00,714.96,East Delhi,BYPL-East
2023-10-18 15:00:00,362.86,Central Delhi,NDMC-Central
2023-10-18 16:00:00,1238.22,South Delhi,BRPL-South
2023-10-18 16:00:00,1022.94,North Delhi,TPDDL-North
2023-10-18 16:00:00,960.35,West Delhi,BRPL-West
2023-10-18 16:00:00,678.14,East Delhi,BYPL-East
2023-10-18 16:00:00,358.19,Central Delhi,NDMC-Central
2023-10-18 17:00:00,1393.28,South Delhi,BRPL-South
2023-10-18 17:00:00,1108.95,North Delhi,TPDDL-North
2023-10-18 17:00:00,1024.8,West Delhi,BRPL-West
2023-10-18 17:00:00,744.55,East Delhi,BYPL-East
2023-10-18 17:00:00,382.01,Central Delhi,NDMC-Central
2023-10-18 18:00:00,1392.53,South Delhi,BRPL-South
2023-10-18 18:00:00,1107.65,North Delhi,TPDDL-North
2023-10-18 18:00:00,991.49,West Delhi,BRPL-West
2023-10-18 18:00:00,741.13,East Delhi,BYPL-East
2023-10-18 18:00:00,351.78,Central Delhi,NDMC-Central
2023-10-18 19:00:00,1473.1,South Delhi,BRPL-South
2023-10-18 19:00:00,1191.13,North Delhi,TPDDL-North
2023-10-18 19:00:00,1081.89,West Delhi,BRPL-West
2023-10-18 19:00:00,764.18,East Delhi,BYPL-East
2023-10-18 19:00:00,399.98,Central Delhi,NDMC-Central
2023-10-18 20:00:00,1526.79,South Delhi,BRPL-South
2023-10-18 20:00:00,1218.72,North Delhi,TPDDL-North
2023-10-18 20:00:00,1104.89,West Delhi,BRPL-West
2023-10-18 20:00:00,798.32,East Delhi,BYPL-East
2023-10-18 20:00:00,394.44,Central Delhi,NDMC-Central
2023-10-18 21:00:00,1365.12,South Delhi,BRPL-South
2023-10-18 21:00:00,1109.04,North Delhi,TPDDL-North
2023-10-18 21:00:00,1003.63,West Delhi,BRPL-West
2023-10-18 21:00:00,711.44,East Delhi,BYPL-East
2023-10-18 21:00:00,358.41,Central Delhi,NDMC-Central
2023-10-18 22:00:00,1224.35,South Delhi,BRPL-South
2023-10-18 22:00:00,924.53,North Delhi,TPDDL-North
2023-10-18 22:00:00,886.23,West Delhi,BRPL-West
2023-10-18 22:00:00,665.43,East Delhi,BYPL-East
2023-10-18 22:00:00,321.46,Central Delhi,NDMC-Central
2023-10-18 23:00:00,1094.61,South Delhi,BRPL-South
2023-10-18 23:00:00,883.19,North Delhi,TPDDL-North
2023-10-18 23:00:00,807.59,West Delhi,BRPL-West
2023-10-18 23:00:00,577.27,East Delhi,BYPL-East
2023-10-18 23:00:00,302.05,Central Delhi,NDMC-Central
2023-10-19 00:00:00,952.8,South Delhi,BRPL-South
2023-10-19 00:00:00,759.18,North Delhi,TPDDL-North
2023-10-19 00:00:00,681.84,West Delhi,BRPL-West
2023-10-19 00:00:00,519.15,East Delhi,BYPL-East
2023-10-19 00:00:00,244.88,Central Delhi,NDMC-Central
2023-10-19 01:00:00,971.71,South Delhi,BRPL-South
2023-10-19 01:00:00,783.04,North Delhi,TPDDL-North
2023-10-19 01:00:00,719.3,West Delhi,BRPL-West
2023-10-19 01:00:00,526.7,East Delhi,BYPL-East
2023-10-19 01:00:00,237.23,Central Delhi,NDMC-Central
2023-10-19 02:00:00,933.45,South Delhi,BRPL-South
2023-10-19 02:00:00,741.63,North Delhi,TPDDL-North
2023-10-19 02:00:00,722.5,West Delhi,BRPL-West
2023-10-19 02:00:00,494.03,East Delhi,BYPL-East
2023-10-19 02:00:00,237.51,Central Delhi,NDMC-Central
2023-10-19 03:00:00,970.32,South Delhi,BRPL-South
2023-10-19 03:00:00,819.14,North Delhi,TPDDL-North
2023-10-19 03:00:00,715.67,West Delhi,BRPL-West
2023-10-19 03:00:00,530.15,East Delhi,BYPL-East
2023-10-19 03:00:00,250.03,Central Delhi,NDMC-Central
2023-10-19 04:00:00,925.03,South Delhi,BRPL-South
2023-10-19 04:00:00,738.0,North Delhi,TPDDL-North
2023-10-19 04:00:00,675.5,West Delhi,BRPL-West
2023-10-19 04:00:00,475.18,East Delhi,BYPL-East
2023-10-19 04:00:00,251.63,Central Delhi,NDMC-Central
2023-10-19 05:00:00,952.06,South Delhi,BRPL-South
2023-10-19 05:00:00,781.74,North Delhi,TPDDL-North
2023-10-19 05:00:00,726.57,West Delhi,BRPL-West
2023-10-19 05:00:00,538.07,East Delhi,BYPL-East
2023-10-19 05:00:00,223.75,Central Delhi,NDMC-Central
2023-10-19 06:00:00,1022.98,South Delhi,BRPL-South
2023-10-19 06:00:00,825.05,North Delhi,TPDDL-North
2023-10-19 06:00:00,786.09,West Delhi,BRPL-West
2023-10-19 06:00:00,545.65,East Delhi,BYPL-East
2023-10-19 06:00:00,271.15,Central Delhi,NDMC-Central
2023-10-19 07:00:00,1142.94,South Delhi,BRPL-South
2023-10-19 07:00:00,860.34,North Delhi,TPDDL-North
2023-10-19 07:00:00,811.92,West Delhi,BRPL-West
2023-10-19 07:00:00,583.57,East Delhi,BYPL-East
2023-10-19 07:00:00,272.46,Central Delhi,NDMC-Central
2023-10-19 08:00:00,1212.17,South Delhi,BRPL-South
2023-10-19 08:00:00,984.48,North Delhi,TPDDL-North
2023-10-19 08:00:00,907.58,West Delhi,BRPL-West
2023-10-19 08:00:00,649.65,East Delhi,BYPL-East
2023-10-19 08:00:00,304.44,Central Delhi,NDMC-Central
2023-10-19 09:00:00,1276.42,South Delhi,BRPL-South
2023-10-19 09:00:00,1042.41,North Delhi,TPDDL-North
2023-10-19 09:00:00,952.16,West Delhi,BRPL-West
2023-10-19 09:00:00,716.02,East Delhi,BYPL-East
2023-10-19 09:00:00,345.08,Central Delhi,NDMC-Central
2023-10-19 10:00:00,1299.51,South Delhi,BRPL-South
2023-10-19 10:00:00,1069.59,North Delhi,TPDDL-North
2023-10-19 10:00:00,957.08,West Delhi,BRPL-West
2023-10-19 10:00:00,694.4,East Delhi,BYPL-East
2023-10-19 10:00:00,356.08,Central Delhi,NDMC-Central
2023-10-19 11:00:00,1311.75,South Delhi,BRPL-South
2023-10-19 11:00:00,1063.49,North Delhi,TPDDL-North
2023-10-19 11:00:00,978.43,West Delhi,BRPL-West
2023-10-19 11:00:00,712.55,East Delhi,BYPL-East
2023-10-19 11:00:00,350.6,Central Delhi,NDMC-Central
2023-10-19 12:00:00,1385.08,South Delhi,BRPL-South
2023-10-19 12:00:00,1080.13,North Delhi,TPDDL-North
2023-10-19 12:00:00,1005.18,West Delhi,BRPL-West
2023-10-19 12:00:00,687.35,East Delhi,BYPL-East
2023-10-19 12:00:00,376.62,Central Delhi,NDMC-Central
2023-10-19 13:00:00,1346.92,South Delhi,BRPL-South
2023-10-19 13:00:00,1084.78,North Delhi,TPDDL-North
2023-10-19 13:00:00,1005.35,West Delhi,BRPL-West
2023-10-19 13:00:00,760.28,East Delhi,BYPL-East
2023-10-19 13:00:00,338.91,Central Delhi,NDMC-Central
2023-10-19 14:00:00,1348.9,South Delhi,BRPL-South
2023-10-19 14:00:00,1065.48,North Delhi,TPDDL-North
2023-10-19 14:00:00,999.22,West Delhi,BRPL-West
2023-10-19 14:00:00,715.07,East Delhi,BYPL-East
2023-10-19 14:00:00,372.07,Central Delhi,NDMC-Central
2023-10-19 15:00:00,1336.34,South Delhi,BRPL-South
2023-10-19 15:00:00,1048.17,North Delhi,TPDDL-North
2023-10-19 15:00:00,1003.05,West Delhi,BRPL-West
2023-10-19 15:00:00,682.86,East Delhi,BYPL-East
2023-10-19 15:00:00,343.56,Central Delhi,NDMC-Central
2023-10-19 16:00:00,1271.68,South Delhi,BRPL-South
2023-10-19 16:00:00,1015.84,North Delhi,TPDDL-North
2023-10-19 16:00:00,905.49,West Delhi,BRPL-West
2023-10-19 16:00:00,686.78,East Delhi,BYPL-East
2023-10-19 16:00:00,325.44,Central Delhi,NDMC-Central
2023-10-19 17:00:00,1393.92,South Delhi,BRPL-South
2023-10-19 17:00:00,1104.0,North Delhi,TPDDL-North
2023-10-19 17:00:00,1029.01,West Delhi,BRPL-West
2023-10-19 17:00:00,736.28,East Delhi,BYPL-East
2023-10-19 17:00:00,374.3,Central Delhi,NDMC-Central
2023-10-19 18:00:00,1421.1,South Delhi,BRPL-South
2023-10-19 18:00:00,1157.45,North Delhi,TPDDL-North
2023-10-19 18:00:00,1049.59,West Delhi,BRPL-West
2023-10-19 18:00:00,793.75,East Delhi,BYPL-East
2023-10-19 18:00:00,365.97,Central Delhi,NDMC-Central
2023-10-19 19:00:00,1513.07,South Delhi,BRPL-South
2023-10-19 19:00:00,1218.69,North Delhi,TPDDL-North
2023-10-19 19:00:00,1090.85,West Delhi,BRPL-West
2023-10-19 19:00:00,803.77,East Delhi,BYPL-East
2023-10-19 19:00:00,394.23,Central Delhi,NDMC-Central
2023-10-19 20:00:00,1492.27,South Delhi,BRPL-South
2023-10-19 20:00:00,1219.39,North Delhi,TPDDL-North
2023-10-19 20:00:00,1119.43,West Delhi,BRPL-West
2023-10-19 20:00:00,818.48,East Delhi,BYPL-East
2023-10-19 20:00:00,391.79,Central Delhi,NDMC-Central
2023-10-19 21:00:00,1446.67,South Delhi,BRPL-South
2023-10-19 21:00:00,1138.69,North Delhi,TPDDL-North
2023-10-19 21:00:00,1031.77,West Delhi,BRPL-West
2023-10-19 21:00:00,742.55,East Delhi,BYPL-East
2023-10-19 21:00:00,384.81,Central Delhi,NDMC-Central
2023-10-19 22:00:00,1197.56,South Delhi,BRPL-South
2023-10-19 22:00:00,935.64,North Delhi,TPDDL-North
2023-10-19 22:00:00,876.69,West Delhi,BRPL-West
2023-10-19 22:00:00,654.39,East Delhi,BYPL-East
2023-10-19 22:00:00,330.85,Central Delhi,NDMC-Central
2023-10-19 23:00:00,1077.11,South Delhi,BRPL-South
2023-10-19 23:00:00,840.97,North Delhi,TPDDL-North
2023-10-19 23:00:00,781.1,West Delhi,BRPL-West
2023-10-19 23:00:00,570.23,East Delhi,BYPL-East
2023-10-19 23:00:00,297.17,Central Delhi,NDMC-Central
2023-10-20 00:00:00,884.46,South Delhi,BRPL-South
2023-10-20 00:00:00,731.37,North Delhi,TPDDL-North
