timestamp,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,is_synthetic
2024-08-08 18:00:00,32.96,63.4,36.74,0.0,12.92,True
2024-08-08 19:00:00,32.56,70.0,36.6,0.0,14.69,True
2024-08-08 20:00:00,31.72,65.7,35.26,0.27,11.34,True
2024-08-08 21:00:00,30.79,76.1,34.57,0.0,7.87,True
2024-08-08 22:00:00,30.33,79.2,34.09,0.0,5.05,True
2024-08-08 23:00:00,29.01,82.4,32.43,2.47,7.05,True
2024-08-09 00:00:00,28.15,85.3,31.35,0.0,3.59,True
2024-08-09 01:00:00,27.95,91.4,31.29,0.6,4.95,True
2024-08-09 02:00:00,27.59,87.6,30.65,0.0,18.9,True
2024-08-09 03:00:00,27.19,99.0,30.46,0.0,4.13,True
2024-08-09 04:00:00,26.53,94.1,29.36,2.86,14.8,True
2024-08-09 05:00:00,25.93,87.5,25.93,1.62,7.31,True
2024-08-09 06:00:00,27.34,91.4,30.43,0.0,11.6,True
2024-08-09 07:00:00,28.21,90.1,31.61,0.0,2.0,True
2024-08-09 08:00:00,28.86,84.4,32.3,0.0,7.92,True
2024-08-09 09:00:00,29.99,75.3,33.45,0.0,11.4,True
2024-08-09 10:00:00,30.62,84.7,34.76,0.0,19.18,True
2024-08-09 11:00:00,31.47,74.8,35.42,0.0,8.25,True
2024-08-09 12:00:00,31.97,64.1,35.5,0.33,12.71,True
2024-08-09 13:00:00,32.14,67.5,35.91,0.0,8.99,True
2024-08-09 14:00:00,31.85,64.0,35.34,0.0,5.82,True
2024-08-09 15:00:00,31.55,64.1,34.96,1.58,8.69,True
2024-08-09 16:00:00,32.07,59.4,35.37,0.0,4.94,True
2024-08-09 17:00:00,31.51,65.5,34.98,1.55,8.23,True
2024-08-09 18:00:00,31.33,63.9,34.66,0.0,10.79,True
2024-08-09 19:00:00,31.1,68.4,34.59,0.0,12.53,True
2024-08-09 20:00:00,30.32,74.6,33.86,0.0,9.23,True
2024-08-09 21:00:00,29.32,74.7,32.52,0.0,9.54,True
2024-08-09 22:00:00,28.47,79.1,31.55,0.0,11.61,True
2024-08-09 23:00:00,27.43,87.1,30.41,0.35,10.73,True
2024-08-10 00:00:00,27.12,83.3,29.85,0.0,14.79,True
2024-08-10 01:00:00,27.25,86.8,30.14,0.0,8.91,True
2024-08-10 02:00:00,27.37,86.1,30.29,0.0,8.37,True
2024-08-10 03:00:00,26.27,88.6,28.83,0.0,3.14,True
2024-08-10 04:00:00,26.16,92.3,28.78,0.0,15.21,True
2024-08-10 05:00:00,26.48,93.3,29.26,0.87,9.99,True
2024-08-10 06:00:00,27.23,85.6,30.08,2.28,8.86,True
2024-08-10 07:00:00,27.28,88.6,30.25,1.55,19.95,True
2024-08-10 08:00:00,27.52,83.4,30.4,0.0,18.28,True
2024-08-10 09:00:00,29.1,73.8,32.19,2.13,11.08,True
2024-08-10 10:00:00,29.92,76.4,33.41,0.25,4.25,True
2024-08-10 11:00:00,30.34,77.0,34.0,0.0,11.37,True
2024-08-10 12:00:00,30.84,61.5,33.91,0.0,5.32,True
2024-08-10 13:00:00,31.78,74.6,35.82,0.0,12.06,True
2024-08-10 14:00:00,32.02,62.5,35.48,0.0,18.17,True
2024-08-10 15:00:00,32.45,57.5,35.74,0.0,8.06,True
2024-08-10 16:00:00,32.12,64.7,35.73,0.0,3.43,True
2024-08-10 17:00:00,31.25,68.6,34.8,0.94,18.29,True
2024-08-10 18:00:00,31.44,66.1,34.92,0.0,4.01,True
2024-08-10 19:00:00,30.98,71.1,34.57,0.0,9.25,True
2024-08-10 20:00:00,30.06,81.5,33.83,0.0,7.8,True
2024-08-10 21:00:00,28.98,77.5,32.18,0.0,11.45,True
2024-08-10 22:00:00,28.68,92.2,32.36,0.0,25.14,True
2024-08-10 23:00:00,28.03,88.8,31.31,0.58,9.0,True
2024-08-11 00:00:00,27.67,87.1,30.74,2.14,16.0,True
2024-08-11 01:00:00,26.78,90.5,29.6,6.25,6.34,True
2024-08-11 02:00:00,26.37,89.8,29.0,0.0,11.77,True
2024-08-11 03:00:00,26.34,92.9,29.05,0.0,2.47,True
2024-08-11 04:00:00,26.18,94.1,28.86,0.71,13.35,True
2024-08-11 05:00:00,26.46,89.1,29.11,0.0,9.48,True
2024-08-11 06:00:00,26.78,83.3,29.38,7.04,17.62,True
2024-08-11 07:00:00,27.71,91.4,30.95,0.0,6.76,True
2024-08-11 08:00:00,28.09,86.8,31.32,2.42,2.82,True
2024-08-11 09:00:00,29.34,73.7,32.51,3.27,6.82,True
2024-08-11 10:00:00,30.5,76.4,34.19,0.83,2.0,True
2024-08-11 11:00:00,31.41,76.3,35.41,0.0,7.21,True
2024-08-11 12:00:00,32.47,72.8,36.65,0.0,14.51,True
2024-08-11 13:00:00,33.03,63.8,36.85,9.74,11.05,True
2024-08-11 14:00:00,33.26,68.8,37.46,0.0,7.01,True
2024-08-11 15:00:00,33.75,64.1,37.8,2.01,8.45,True
2024-08-11 16:00:00,33.98,65.7,38.21,0.0,12.22,True
2024-08-11 17:00:00,33.51,61.6,37.34,0.0,6.93,True
2024-08-11 18:00:00,32.77,50.1,35.71,0.0,12.29,True
2024-08-11 19:00:00,32.02,66.7,35.71,0.0,4.81,True
2024-08-11 20:00:00,30.96,75.2,34.75,0.0,11.83,True
2024-08-11 21:00:00,30.65,75.8,34.36,0.0,9.05,True
2024-08-11 22:00:00,29.8,82.9,33.54,0.0,4.94,True
2024-08-11 23:00:00,28.87,88.2,32.47,2.2,6.61,True
2024-08-12 00:00:00,27.63,85.6,30.63,0.0,6.33,True
2024-08-12 01:00:00,27.27,87.7,30.2,0.0,15.98,True
2024-08-12 02:00:00,26.57,82.4,29.06,0.0,15.13,True
2024-08-12 03:00:00,26.11,85.7,28.52,9.09,5.99,True
2024-08-12 04:00:00,26.48,86.5,29.06,0.0,7.42,True
2024-08-12 05:00:00,26.94,93.0,29.91,0.0,14.6,True
2024-08-12 06:00:00,26.47,87.5,29.07,1.12,8.19,True
2024-08-12 07:00:00,27.19,84.0,29.97,0.0,10.22,True
2024-08-12 08:00:00,28.17,80.3,31.19,0.0,8.06,True
2024-08-12 09:00:00,29.06,76.3,32.24,0.0,6.62,True
2024-08-12 10:00:00,30.17,79.4,33.88,0.0,17.96,True
2024-08-12 11:00:00,30.44,72.6,33.93,0.0,2.1,True
2024-08-12 12:00:00,30.24,73.1,33.68,0.0,29.39,True
2024-08-12 13:00:00,30.66,57.8,33.49,0.0,7.76,True
2024-08-12 14:00:00,31.39,67.0,34.9,3.17,9.43,True
2024-08-12 15:00:00,30.47,62.1,33.46,0.0,8.63,True
2024-08-12 16:00:00,30.29,63.1,33.28,0.0,6.31,True
2024-08-12 17:00:00,29.43,70.7,32.5,0.19,9.29,True
2024-08-12 18:00:00,29.04,65.6,31.77,0.0,16.19,True
2024-08-12 19:00:00,29.32,71.8,32.4,0.0,8.62,True
2024-08-12 20:00:00,28.54,69.0,31.25,0.34,8.95,True
2024-08-12 21:00:00,27.69,76.8,30.41,0.0,9.69,True
2024-08-12 22:00:00,27.2,73.9,29.65,0.0,18.99,True
2024-08-12 23:00:00,26.4,83.5,28.86,1.37,7.69,True
2024-08-13 00:00:00,25.57,88.4,25.57,0.0,20.78,True
2024-08-13 01:00:00,25.39,93.8,25.39,2.57,8.31,True
2024-08-13 02:00:00,25.21,87.8,25.21,0.0,11.91,True
2024-08-13 03:00:00,25.19,89.8,25.19,0.0,18.36,True
2024-08-13 04:00:00,25.24,89.2,25.24,0.0,13.87,True
2024-08-13 05:00:00,25.47,89.7,25.47,0.0,2.86,True
2024-08-13 06:00:00,26.44,85.0,28.96,0.0,16.18,True
2024-08-13 07:00:00,27.09,77.5,29.62,0.0,10.03,True
2024-08-13 08:00:00,28.52,78.8,31.61,0.0,11.62,True
2024-08-13 09:00:00,29.1,79.2,32.42,0.0,20.17,True
2024-08-13 10:00:00,30.72,75.1,34.42,0.0,6.83,True
2024-08-13 11:00:00,31.88,74.4,35.95,0.0,19.46,True
2024-08-13 12:00:00,32.34,72.5,36.46,0.0,7.41,True
2024-08-13 13:00:00,33.25,64.8,37.2,1.66,4.52,True
2024-08-13 14:00:00,33.48,58.6,37.11,0.0,9.46,True
2024-08-13 15:00:00,33.75,65.7,37.91,0.0,4.86,True
2024-08-13 16:00:00,33.55,64.1,37.55,2.07,5.39,True
2024-08-13 17:00:00,33.25,64.2,37.16,0.0,7.77,True
2024-08-13 18:00:00,33.14,72.1,37.5,0.0,18.5,True
2024-08-13 19:00:00,32.64,71.6,36.8,6.02,12.82,True
2024-08-13 20:00:00,31.32,73.6,35.15,0.0,4.63,True
2024-08-13 21:00:00,29.95,77.3,33.49,0.0,25.44,True
2024-08-13 22:00:00,29.12,83.7,32.63,0.0,20.01,True
2024-08-13 23:00:00,28.34,81.0,31.45,0.0,3.11,True
2024-08-14 00:00:00,27.23,83.4,30.0,0.0,2.0,True
2024-08-14 01:00:00,27.23,88.4,30.17,0.0,13.61,True
2024-08-14 02:00:00,27.1,86.4,29.92,0.0,21.49,True
2024-08-14 03:00:00,26.61,91.8,29.4,0.0,11.65,True
2024-08-14 04:00:00,26.36,92.2,29.06,0.0,10.76,True
2024-08-14 05:00:00,26.58,90.5,29.32,0.27,5.58,True
2024-08-14 06:00:00,26.99,87.4,29.8,0.0,13.78,True
2024-08-14 07:00:00,28.25,92.8,31.77,0.0,8.75,True
2024-08-14 08:00:00,29.52,86.7,33.32,0.0,5.29,True
2024-08-14 09:00:00,30.48,79.0,34.29,0.0,5.43,True
2024-08-14 10:00:00,31.73,76.1,35.84,0.0,16.88,True
2024-08-14 11:00:00,32.97,77.7,37.61,0.0,3.61,True
2024-08-14 12:00:00,33.79,66.8,38.03,0.0,5.15,True
2024-08-14 13:00:00,34.59,62.8,38.8,0.0,28.14,True
2024-08-14 14:00:00,35.25,65.8,39.87,0.0,3.92,True
2024-08-14 15:00:00,35.61,65.7,40.33,1.05,22.05,True
2024-08-14 16:00:00,35.2,66.1,39.82,0.0,3.73,True
2024-08-14 17:00:00,34.59,68.6,39.19,0.0,7.87,True
2024-08-14 18:00:00,33.92,64.2,38.03,0.0,3.63,True
2024-08-14 19:00:00,32.89,64.2,36.7,0.0,4.71,True
2024-08-14 20:00:00,31.42,70.7,35.13,1.45,7.5,True
2024-08-14 21:00:00,30.74,79.0,34.64,0.0,6.21,True
2024-08-14 22:00:00,29.89,76.6,33.37,0.0,12.37,True
2024-08-14 23:00:00,28.41,76.0,31.35,0.0,6.9,True
2024-08-15 00:00:00,27.47,87.5,30.48,4.13,3.91,True
2024-08-15 01:00:00,26.75,87.1,29.45,0.0,10.4,True
2024-08-15 02:00:00,26.39,84.2,28.86,0.0,2.99,True
2024-08-15 03:00:00,25.76,92.2,25.76,0.0,7.68,True
2024-08-15 04:00:00,25.29,90.3,25.29,0.0,14.98,True
2024-08-15 05:00:00,25.86,97.5,25.86,0.0,5.02,True
2024-08-15 06:00:00,25.83,89.2,25.83,0.0,9.29,True
2024-08-15 07:00:00,26.55,88.5,29.22,4.83,11.51,True
2024-08-15 08:00:00,27.38,82.9,30.19,0.0,5.78,True
2024-08-15 09:00:00,28.38,77.0,31.35,2.69,12.69,True
2024-08-15 10:00:00,29.56,73.8,32.81,0.0,11.96,True
2024-08-15 11:00:00,31.23,76.5,35.18,0.0,2.78,True
2024-08-15 12:00:00,31.47,72.1,35.27,5.45,5.31,True
2024-08-15 13:00:00,32.57,60.7,36.08,0.0,3.69,True
2024-08-15 14:00:00,32.08,59.9,35.41,0.0,13.84,True
2024-08-15 15:00:00,32.96,59.3,36.5,0.0,6.32,True
2024-08-15 16:00:00,32.18,68.4,36.01,0.0,16.23,True
2024-08-15 17:00:00,32.97,58.3,36.45,0.0,9.14,True
2024-08-15 18:00:00,32.34,70.3,36.33,0.0,5.56,True
2024-08-15 19:00:00,32.18,71.4,36.18,0.0,4.56,True
2024-08-15 20:00:00,31.77,73.7,35.76,0.0,9.94,True
2024-08-15 21:00:00,30.63,74.7,34.28,5.92,10.69,True
2024-08-15 22:00:00,29.5,85.0,33.21,0.3,6.17,True
2024-08-15 23:00:00,28.24,84.2,31.43,0.0,16.64,True
2024-08-16 00:00:00,27.72,81.1,30.6,0.0,27.29,True
2024-08-16 01:00:00,26.89,84.5,29.57,0.0,4.5,True
2024-08-16 02:00:00,26.12,84.5,28.5,0.0,8.34,True
2024-08-16 03:00:00,26.15,96.7,28.89,0.0,5.03,True
2024-08-16 04:00:00,25.85,97.5,25.85,0.0,13.57,True
2024-08-16 05:00:00,26.05,95.1,28.7,0.0,10.48,True
2024-08-16 06:00:00,26.66,88.2,29.36,0.0,4.77,True
2024-08-16 07:00:00,27.17,80.4,29.82,0.0,7.74,True
2024-08-16 08:00:00,27.9,78.7,30.76,1.83,11.29,True
2024-08-16 09:00:00,29.54,75.4,32.85,0.0,11.75,True
2024-08-16 10:00:00,30.48,75.5,34.12,0.0,11.53,True
2024-08-16 11:00:00,31.31,77.8,35.36,0.0,5.96,True
2024-08-16 12:00:00,32.12,74.7,36.28,0.0,2.0,True
2024-08-16 13:00:00,33.02,64.7,36.9,0.0,12.5,True
2024-08-16 14:00:00,33.1,56.0,36.47,0.0,3.4,True
2024-08-16 15:00:00,33.54,59.4,37.24,0.0,6.56,True
2024-08-16 16:00:00,33.65,68.9,37.98,0.0,8.39,True
2024-08-16 17:00:00,32.67,66.2,36.53,0.0,14.32,True
2024-08-16 18:00:00,32.93,65.8,36.84,2.25,11.37,True
2024-08-16 19:00:00,32.81,68.1,36.82,0.0,13.71,True
2024-08-16 20:00:00,31.61,70.1,35.35,0.0,14.86,True
2024-08-16 21:00:00,30.2,71.8,33.57,5.17,7.56,True
2024-08-16 22:00:00,29.33,88.6,33.13,0.0,23.78,True
2024-08-16 23:00:00,27.84,90.7,31.11,0.0,3.9,True
2024-08-17 00:00:00,27.57,83.6,30.48,0.48,13.9,True
2024-08-17 01:00:00,26.73,82.4,29.28,0.0,9.01,True
2024-08-17 02:00:00,26.94,91.8,29.87,0.0,8.8,True
2024-08-17 03:00:00,26.38,91.3,29.06,0.0,9.5,True
2024-08-17 04:00:00,26.38,94.3,29.15,0.0,8.31,True
2024-08-17 05:00:00,27.19,94.2,30.31,0.0,9.23,True
2024-08-17 06:00:00,27.58,84.1,30.51,0.0,8.04,True
2024-08-17 07:00:00,28.41,91.3,31.94,0.0,4.47,True
2024-08-17 08:00:00,29.71,81.5,33.35,0.0,10.34,True
2024-08-17 09:00:00,30.42,81.8,34.34,0.0,7.61,True
2024-08-17 10:00:00,30.89,74.7,34.63,0.0,15.42,True
2024-08-17 11:00:00,31.26,75.9,35.19,0.0,18.16,True
2024-08-17 12:00:00,32.38,59.7,35.78,1.53,13.31,True
2024-08-17 13:00:00,33.23,69.6,37.47,0.0,16.54,True
2024-08-17 14:00:00,34.14,61.6,38.15,0.0,16.31,True
2024-08-17 15:00:00,34.25,64.4,38.47,0.0,9.2,True
2024-08-17 16:00:00,33.64,69.2,37.98,0.0,9.76,True
2024-08-17 17:00:00,32.44,62.0,35.99,0.0,5.12,True
2024-08-17 18:00:00,33.14,63.3,36.97,2.8,9.53,True
2024-08-17 19:00:00,32.63,68.4,36.6,0.0,19.82,True
2024-08-17 20:00:00,31.81,71.3,35.68,0.0,16.72,True
2024-08-17 21:00:00,30.96,72.4,34.61,0.0,13.54,True
2024-08-17 22:00:00,29.39,80.7,32.88,0.31,10.23,True
2024-08-17 23:00:00,28.14,84.4,31.3,2.71,12.15,True
2024-08-18 00:00:00,28.01,88.7,31.28,0.0,4.13,True
2024-08-18 01:00:00,27.59,86.1,30.6,2.46,22.71,True
2024-08-18 02:00:00,26.81,87.3,29.54,0.0,15.54,True
2024-08-18 03:00:00,26.09,91.5,28.65,0.0,6.34,True
2024-08-18 04:00:00,25.95,90.8,25.95,0.0,5.56,True
2024-08-18 05:00:00,26.14,89.8,28.68,0.0,6.22,True
2024-08-18 06:00:00,27.53,86.0,30.51,0.0,10.49,True
2024-08-18 07:00:00,28.17,87.5,31.46,0.0,11.22,True
2024-08-18 08:00:00,28.57,79.2,31.69,0.0,2.44,True
2024-08-18 09:00:00,29.54,78.9,33.0,0.0,3.47,True
2024-08-18 10:00:00,30.66,74.5,34.31,0.0,9.57,True
2024-08-18 11:00:00,31.12,72.1,34.81,0.0,9.42,True
2024-08-18 12:00:00,32.16,73.9,36.29,1.17,13.33,True
2024-08-18 13:00:00,33.36,61.4,37.13,0.26,16.5,True
2024-08-18 14:00:00,33.89,55.3,37.42,3.13,4.83,True
2024-08-18 15:00:00,33.8,61.7,37.72,0.0,9.43,True
2024-08-18 16:00:00,33.57,59.6,37.29,0.0,5.37,True
2024-08-18 17:00:00,32.65,53.2,35.75,1.54,14.6,True
2024-08-18 18:00:00,32.14,74.2,36.28,0.0,6.29,True
2024-08-18 19:00:00,31.6,72.1,35.45,0.0,9.03,True
2024-08-18 20:00:00,30.41,75.7,34.03,0.0,4.62,True
2024-08-18 21:00:00,30.29,75.5,33.86,0.0,9.3,True
2024-08-18 22:00:00,29.64,82.0,33.28,0.0,7.52,True
2024-08-18 23:00:00,27.98,82.1,30.99,0.0,21.21,True
2024-08-19 00:00:00,26.45,90.1,29.12,0.0,3.81,True
2024-08-19 01:00:00,25.46,90.1,25.46,0.31,6.83,True
2024-08-19 02:00:00,25.71,91.0,25.71,0.0,7.36,True
2024-08-19 03:00:00,25.9,92.1,25.9,0.0,6.62,True
2024-08-19 04:00:00,26.61,97.7,29.58,0.0,6.2,True
2024-08-19 05:00:00,26.91,91.4,29.82,0.0,8.92,True
2024-08-19 06:00:00,27.35,84.7,30.21,0.49,8.87,True
2024-08-19 07:00:00,27.58,87.5,30.63,7.99,4.49,True
2024-08-19 08:00:00,28.62,84.9,31.99,5.17,14.32,True
2024-08-19 09:00:00,29.53,78.8,32.98,1.63,13.18,True
2024-08-19 10:00:00,30.45,75.5,34.08,1.34,16.55,True
2024-08-19 11:00:00,32.08,68.0,35.86,0.0,8.41,True
2024-08-19 12:00:00,32.86,69.5,36.97,0.7,2.0,True
2024-08-19 13:00:00,34.07,61.8,38.07,0.0,14.02,True
2024-08-19 14:00:00,33.87,63.9,37.95,0.0,10.51,True
2024-08-19 15:00:00,35.18,61.4,39.47,0.0,10.38,True
2024-08-19 16:00:00,34.95,68.1,39.63,1.94,20.6,True
2024-08-19 17:00:00,34.9,71.4,39.79,0.21,11.25,True
2024-08-19 18:00:00,34.67,62.6,38.89,3.89,5.03,True
2024-08-19 19:00:00,33.68,69.8,38.07,0.0,9.7,True
2024-08-19 20:00:00,33.08,71.8,37.4,0.0,9.61,True
2024-08-19 21:00:00,32.39,78.5,36.86,0.0,25.31,True
2024-08-19 22:00:00,31.03,80.7,35.12,0.0,12.82,True
2024-08-19 23:00:00,29.74,82.2,33.42,5.48,8.5,True
2024-08-20 00:00:00,28.85,87.3,32.4,0.0,20.44,True
2024-08-20 01:00:00,28.08,88.5,31.37,0.0,27.7,True
2024-08-20 02:00:00,28.13,97.5,31.78,0.0,7.51,True
2024-08-20 03:00:00,28.12,88.8,31.44,0.0,3.79,True
2024-08-20 04:00:00,28.05,92.8,31.49,11.19,6.75,True
2024-08-20 05:00:00,28.5,92.8,32.13,0.0,4.92,True
2024-08-20 06:00:00,28.13,90.6,31.52,0.0,9.07,True
2024-08-20 07:00:00,28.57,85.0,31.92,0.0,10.14,True
2024-08-20 08:00:00,29.54,88.4,33.42,0.0,6.02,True
2024-08-20 09:00:00,30.93,71.0,34.5,0.0,14.51,True
2024-08-20 10:00:00,31.95,71.3,35.87,0.0,18.76,True
2024-08-20 11:00:00,33.44,74.9,38.07,0.0,22.21,True
2024-08-20 12:00:00,34.55,65.6,38.94,0.0,18.1,True
2024-08-20 13:00:00,34.95,62.9,39.28,0.0,12.56,True
2024-08-20 14:00:00,35.28,63.0,39.71,0.0,8.35,True
2024-08-20 15:00:00,35.6,60.9,39.97,0.0,8.55,True
2024-08-20 16:00:00,35.32,66.7,40.02,0.0,6.03,True
2024-08-20 17:00:00,35.58,68.9,40.52,1.23,2.91,True
2024-08-20 18:00:00,34.53,67.5,39.04,0.0,26.12,True
2024-08-20 19:00:00,33.87,74.1,38.6,0.0,20.86,True
2024-08-20 20:00:00,33.22,67.5,37.32,1.43,10.88,True
2024-08-20 21:00:00,32.06,76.9,36.33,0.0,7.44,True
2024-08-20 22:00:00,30.78,85.7,35.03,4.26,5.08,True
2024-08-20 23:00:00,29.75,87.7,33.68,0.0,12.76,True
2024-08-21 00:00:00,29.16,92.6,33.06,0.0,16.5,True
2024-08-21 01:00:00,28.22,87.0,31.51,0.0,15.83,True
2024-08-21 02:00:00,27.28,94.8,30.45,4.51,31.43,True
2024-08-21 03:00:00,27.49,90.2,30.6,0.0,2.63,True
2024-08-21 04:00:00,27.64,94.2,30.95,0.0,8.06,True
2024-08-21 05:00:00,28.27,96.0,31.92,0.36,2.0,True
2024-08-21 06:00:00,29.03,85.6,32.59,0.0,5.9,True
2024-08-21 07:00:00,30.55,78.7,34.37,0.0,12.59,True
2024-08-21 08:00:00,31.75,90.3,36.63,0.0,9.34,True
2024-08-21 09:00:00,32.29,81.3,36.89,3.2,7.9,True
2024-08-21 10:00:00,33.35,75.3,37.97,0.0,21.42,True
2024-08-21 11:00:00,33.96,71.6,38.56,0.0,3.62,True
2024-08-21 12:00:00,34.52,60.7,38.57,0.0,7.03,True
2024-08-21 13:00:00,34.54,67.5,39.05,0.0,9.54,True
2024-08-21 14:00:00,34.84,62.8,39.13,0.0,3.86,True
2024-08-21 15:00:00,35.23,64.3,39.73,0.0,11.24,True
2024-08-21 16:00:00,35.12,64.3,39.59,0.0,6.52,True
2024-08-21 17:00:00,34.34,51.7,37.75,1.49,8.74,True
2024-08-21 18:00:00,33.18,69.1,37.37,0.0,6.88,True
2024-08-21 19:00:00,33.31,70.6,37.63,0.0,12.3,True
2024-08-21 20:00:00,32.52,74.4,36.8,0.0,7.24,True
2024-08-21 21:00:00,31.19,75.9,35.1,0.0,2.51,True
2024-08-21 22:00:00,30.36,80.5,34.2,2.18,5.63,True
2024-08-21 23:00:00,30.25,84.5,34.23,0.0,15.9,True
2024-08-22 00:00:00,29.56,88.0,33.43,1.35,6.92,True
2024-08-22 01:00:00,27.68,91.3,30.91,0.0,12.98,True
2024-08-22 02:00:00,28.26,92.2,31.76,0.0,14.57,True
2024-08-22 03:00:00,27.22,99.0,30.51,0.0,25.02,True
2024-08-22 04:00:00,27.13,88.9,30.05,0.98,6.78,True
2024-08-22 05:00:00,26.94,89.3,29.79,4.17,9.14,True
2024-08-22 06:00:00,27.16,95.6,30.31,1.04,6.04,True
2024-08-22 07:00:00,28.01,85.5,31.16,0.0,18.99,True
2024-08-22 08:00:00,28.06,86.7,31.27,0.0,5.9,True
2024-08-22 09:00:00,29.04,79.9,32.36,0.0,25.04,True
2024-08-22 10:00:00,30.53,74.8,34.15,1.42,13.54,True
2024-08-22 11:00:00,31.17,76.2,35.09,0.0,13.66,True
2024-08-22 12:00:00,31.49,71.2,35.25,0.0,9.12,True
2024-08-22 13:00:00,32.17,60.5,35.56,1.75,7.02,True
2024-08-22 14:00:00,32.57,65.6,36.36,0.04,2.68,True
2024-08-22 15:00:00,32.62,60.1,36.11,5.91,17.68,True
2024-08-22 16:00:00,32.19,69.3,36.08,0.0,6.94,True
2024-08-22 17:00:00,32.2,72.3,36.26,0.0,11.49,True
2024-08-22 18:00:00,31.99,74.7,36.11,2.93,5.62,True
2024-08-22 19:00:00,30.91,71.3,34.49,0.0,7.36,True
2024-08-22 20:00:00,29.74,71.2,32.93,0.0,8.81,True
2024-08-22 21:00:00,28.93,77.9,32.13,0.0,14.62,True
2024-08-22 22:00:00,27.64,76.5,30.33,0.0,10.74,True
2024-08-22 23:00:00,26.86,93.2,29.8,0.26,2.59,True
2024-08-23 00:00:00,26.68,91.7,29.5,0.0,25.8,True
2024-08-23 01:00:00,26.04,90.6,28.56,2.71,10.27,True
2024-08-23 02:00:00,25.14,95.1,25.14,0.0,10.47,True
2024-08-23 03:00:00,25.15,90.0,25.15,4.05,10.61,True
2024-08-23 04:00:00,25.18,87.4,25.18,0.0,9.09,True
2024-08-23 05:00:00,25.48,81.9,25.48,0.0,24.41,True
2024-08-23 06:00:00,26.26,89.2,28.83,0.0,2.22,True
2024-08-23 07:00:00,27.32,85.3,30.19,0.0,18.26,True
2024-08-23 08:00:00,28.24,85.0,31.46,0.79,7.56,True
2024-08-23 09:00:00,29.22,79.4,32.59,0.0,3.61,True
2024-08-23 10:00:00,31.07,77.6,35.02,7.7,16.15,True
2024-08-23 11:00:00,32.5,75.5,36.84,0.0,9.32,True
2024-08-23 12:00:00,33.64,63.3,37.61,0.0,6.85,True
2024-08-23 13:00:00,34.32,70.1,38.94,0.0,10.92,True
2024-08-23 14:00:00,34.34,63.3,38.52,0.0,8.28,True
2024-08-23 15:00:00,34.99,66.1,39.55,0.0,12.82,True
2024-08-23 16:00:00,34.97,68.3,39.67,0.0,9.56,True
2024-08-23 17:00:00,34.41,69.4,39.01,0.0,8.03,True
2024-08-23 18:00:00,33.75,67.7,38.03,1.75,10.81,True
2024-08-23 19:00:00,32.62,70.6,36.72,0.0,5.13,True
2024-08-23 20:00:00,32.16,76.6,36.44,0.0,14.12,True
2024-08-23 21:00:00,31.44,70.6,35.16,1.16,9.74,True
2024-08-23 22:00:00,30.48,76.5,34.17,0.0,21.01,True
2024-08-23 23:00:00,29.48,82.7,33.09,0.0,13.84,True
2024-08-24 00:00:00,28.3,81.6,31.42,0.0,13.52,True
2024-08-24 01:00:00,26.75,88.3,29.49,0.0,14.64,True
2024-08-24 02:00:00,25.74,89.8,25.74,0.0,20.28,True
2024-08-24 03:00:00,25.27,92.3,25.27,0.0,10.43,True
2024-08-24 04:00:00,25.0,91.6,25.0,0.0,2.72,True
2024-08-24 05:00:00,25.48,95.0,25.48,2.83,13.36,True
2024-08-24 06:00:00,26.4,91.1,29.08,3.99,10.35,True
2024-08-24 07:00:00,27.12,85.9,29.93,0.0,7.25,True
2024-08-24 08:00:00,28.6,81.6,31.83,0.0,4.72,True
2024-08-24 09:00:00,29.27,79.2,32.65,0.0,5.12,True
2024-08-24 10:00:00,30.24,75.6,33.8,0.57,11.7,True
2024-08-24 11:00:00,31.2,82.3,35.44,0.0,7.73,True
2024-08-24 12:00:00,32.51,63.3,36.15,0.0,10.3,True
2024-08-24 13:00:00,33.24,62.9,37.07,0.0,5.0,True
2024-08-24 14:00:00,33.77,60.6,37.61,0.0,19.55,True
2024-08-24 15:00:00,33.34,65.1,37.33,0.0,4.98,True
2024-08-24 16:00:00,32.98,65.1,36.87,0.0,12.26,True
2024-08-24 17:00:00,33.18,63.0,37.0,0.0,11.6,True
2024-08-24 18:00:00,31.86,70.8,35.72,0.0,12.38,True
2024-08-24 19:00:00,31.74,71.3,35.59,0.0,2.98,True
2024-08-24 20:00:00,31.1,76.8,35.02,0.0,18.86,True
2024-08-24 21:00:00,29.86,81.4,33.55,0.0,9.51,True
2024-08-24 22:00:00,28.58,71.8,31.41,15.53,5.87,True
2024-08-24 23:00:00,28.44,86.5,31.8,0.87,16.32,True
2024-08-25 00:00:00,28.15,81.7,31.21,0.0,11.44,True
2024-08-25 01:00:00,27.41,90.4,30.49,0.95,10.21,True
2024-08-25 02:00:00,26.98,90.8,29.9,3.63,15.72,True
2024-08-25 03:00:00,26.49,91.8,29.23,0.0,2.11,True
2024-08-25 04:00:00,26.57,87.0,29.2,0.46,5.21,True
2024-08-25 05:00:00,26.59,94.9,29.47,6.46,19.22,True
2024-08-25 06:00:00,27.09,83.7,29.82,0.0,5.44,True
2024-08-25 07:00:00,28.55,89.2,32.06,0.0,12.28,True
